#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
honor_local_spirits;Honour Local Elementals;Honorer les élémentaires locaux;Ehrt die einheimischen Elementare;;;;;;;;;;;x
EVTDESC_WCSAD.5;After a quick preparation the ritual has started. Nearly an hour has passed but slowly elementals has started gathering on the hill. They look at you silently, waiting for you to talk. You thank them for their help, for this land in which your people live. In response you see a beautiful spectacle, the elementals dancing all around you in perfect harmony.;Après une rapide préparation, le rituel a commencé. Près d'une heure s'est écoulée, mais lentement, les élémentaires ont commencé à se rassembler sur la colline. Ils vous regardent en silence, attendant que vous parliez. Vous les remerciez pour leur aide, pour cette terre dans laquelle vit votre peuple. En réponse, vous voyez un beau spectacle, les élémentaires dansant tout autour de vous en parfaite harmonie.;Nach einer kurzen Vorbereitung hat das Ritual begonnen. Fast eine Stunde ist vergangen, aber langsam haben sich die Elementargeister auf dem Hügel versammelt. Sie schauen Euch schweigend an und warten darauf, dass Ihr sprecht. Ihr bedankt Euch bei ihnen für ihre Hilfe, für dieses Land, in dem Euer Volk lebt. Als Reaktion darauf seht Ihr ein wunderschönes Schauspiel, die Elementare tanzen um Euch herum in perfekter Harmonie.;;;;;;;;;;;x
EVTOPTA_WCSAD.5;Our land will prosper with the help of the spirits.;Notre terre va prospérer avec l'aide des esprits.;Unser Land wird mit Hilfe der Geister gedeihen.;;;;;;;;;;;x
EVTOPTB_WCSAD.5;I am honoured.;Je suis honoré.;Ich bin geehrt.;;;;;;;;;;;x
EVTDESC_WCSAD.6;After a quick preparation the ritual has started. Nearly an hour has passed but slowly elementals have started gathering on the hill. They look at you silently, waiting for you to talk. You ask for their help, so this land will thrive like never before. In response you see a terrific spectacle. The ground is shaking, the sky is roaring and flooding the land with rain.;Après une rapide préparation, le rituel a commencé. Près d'une heure s'est écoulée, mais lentement, les élémentaires ont commencé à se rassembler sur la colline. Ils vous regardent en silence, attendant que vous parliez. Vous leur demandez de l'aide, pour que cette terre prospère comme jamais auparavant. En réponse, vous assistez à un spectacle grandiose. La terre tremble, le ciel rugit et inonde la terre de pluie.;Nach einer kurzen Vorbereitung hat das Ritual begonnen. Fast eine Stunde ist vergangen, aber langsam haben sich die Elementargeister auf dem Hügel versammelt. Sie schauen Euch schweigend an und warten darauf, dass Ihr sprecht. Ihr bittet um ihre Hilfe, damit dieses Land so gedeiht wie nie zuvor. Als Reaktion darauf seht Ihr ein grandioses Schauspiel. Der Boden zittert, der Himmel tost und überflutet das Land mit Regen.;;;;;;;;;;;x
EVTOPTA_WCSAD.6;What have we done?;Qu'avons-nous fait ?;Was haben wir angerichtet?;;;;;;;;;;;x
EVTOPTB_WCSAD.6;What have I done?;Qu'ai-je fait ?;Was habe ich getan?;;;;;;;;;;;x
EVTDESC_WCSAD.20;You start the ritual with placing the gifts on the altar, after that you close your eyes and wait. Some time later you can see several transparent humanoid shapes forming before your eyes. They seem to wait for you to talk.;Vous commencez le rituel en plaçant les offrandes sur l'autel, puis vous fermez les yeux et attendez. Quelque temps après, vous pouvez voir plusieurs formes humanoïdes transparentes se former devant vos yeux. Elles semblent attendre que vous parliez.;Ihr beginnt das Ritual damit, die Geschenke auf den Altar zu legen, danach schließt Ihr Eure Augen und wartet. Einige Zeit später könnt Ihr mehrere transparente humanoide Umrisse erkennen, die sich vor Euren Augen bilden. Sie scheinen darauf zu warten, dass Ihr sprecht.;;;;;;;;;;;x
EVTOPTA_WCSAD.20;I seek power to destroy my enemies.;Je cherche le pouvoir de détruire mes ennemis.;Ich suche die Macht, meine Feinde zu vernichten.;;;;;;;;;;;x
EVTOPTB_WCSAD.20;I seek guidance from my forefathers.;Je cherche des conseils auprès de mes ancêtres.;Ich suche die Führung meiner Vorfahren.;;;;;;;;;;;x
EVTOPTC_WCSAD.20;I seek wisdom of those before me.;Je cherche la sagesse de ceux qui me précèdent.;Ich suche die Weisheit derer vor mir.;;;;;;;;;;;x
EVTDESC_WCSAD.21;After hearing your pleas the spirits of your ancestors quickly vanish, leaving you with nothing more than a positive feeling that you have been heard.;Après avoir entendu vos supplications, les esprits de vos ancêtres disparaissent rapidement, vous laissant avec rien de plus qu'un sentiment positif d'avoir été entendu.;Nachdem sie Eure Bitten gehört haben, verschwinden die Geister eurer Vorfahren schnell und hinterlassen nichts anderes als ein positives Gefühl, dass Ihr erhört worden seid.;;;;;;;;;;;x
EVTOPTA_WCSAD.21;I will not bring shame to our name!;Je ne ferai pas honte à notre nom !;Ich werde unseren Namen nicht beschämen!;;;;;;;;;;;x
EVTOPTB_WCSAD.21;I will bring prosperity to our lands!;Je vais apporter la prospérité à nos terres !;Ich werde unserem Land Wohlstand bringen!;;;;;;;;;;;x
EVTOPTC_WCSAD.21;I will pass this wisdom to my descendants!;Je transmettrai cette sagesse à mes descendants !;Ich werde diese Weisheit an meine Nachkommen weitergeben!;;;;;;;;;;;x
EVTDESC_WCSAD.30;You gathered with the elders to prepare ritual to the venerable Earth Mother. One of them suggested that we should focus on her left eye Mu'sha instead. He was however countered by proposition to honour An'she, the rigth eye. After long argument, the elders look to you to decide.;Vous vous êtes réunis avec les anciens pour préparer le rituel à la vénérable Terre-Mère. L'un d'entre eux a suggéré que nous devrions plutôt nous concentrer sur I'œil gauche, Mu'sha. Il a cependant été contré par la proposition d'honorer An'she, l'œil droit. Après une longue discussion, les anciens se tournent vers vous pour décider.;Ihr habt euch mit den Ältesten versammelt, um das Ritual für die ehrwürdige Erdenmutter vorzubereiten. Einer von ihnen schlug vor, dass wir uns stattdessen auf ihr linkes Auge Mu'sha konzentrieren sollten. Er wurde jedoch durch den Vorschlag zur Ehrung von An'she, dem rechten Auge, in Frage gestellt. Nach langem Streit schauen die Ältesten auf Euch, um zu entscheiden.;;;;;;;;;;;x
EVTOPTA_WCSAD.30;Prepare a ritual to Earth Mother.;Préparez un rituel à la Terre-Mère.;Bereitet ein Ritual für die Erdenmutter vor.;;;;;;;;;;;x
EVTOPTB_WCSAD.30;Prepare a ritual to Mu'sha.;Préparez un rituel à Mu'sha.;Bereitet ein Ritual für Mu'sha vor.;;;;;;;;;;;x
EVTOPTC_WCSAD.30;Prepare a ritual to An'she.;Préparez un rituel à An'she.;Bereite ein Ritual für An'she vor.;;;;;;;;;;;x
EVTDESC_WCSAD.31;After long ceremonies and prayers, the ritual has finally come to an end. With each minute you can feel something changing within you. It seems you have truly been blessed.;Après de longues cérémonies et prières, le rituel a finalement pris fin. À chaque instant, vous pouvez sentir quelque chose changer en vous. Il semble que vous ayez vraiment été béni.;Nach langen Zeremonien und Gebeten ist das Ritual endlich beendet. Mit jeder Minute könnt Ihr mehr spüren, wie sich etwas in Euch verändert. Es scheint, dass Ihr wahrhaft gesegnet wurdet.;;;;;;;;;;;x
EVTOPTA_WCSAD.31;I'm thankful for your protection.;Je vous suis reconnaissant de votre protection.;Ich bin dankbar für Euren Schutz.;;;;;;;;;;;x
EVTOPTB_WCSAD.31;May the Moon's light protect me.;Que la lumière de la Lune me protège.;Möge das Licht des Mondes mich beschützen.;;;;;;;;;;;x
EVTOPTC_WCSAD.31;May the Sun's light protect me.;Que la lumière du Soleil me protège.;Möge das Licht der Sonne mich beschützen.;;;;;;;;;;;x
EVTDESC_WCSAD.40;Powerful elementals can be a great help in dire times. What kind of elemental do you seek help from?;Des élémentaires puissants peuvent être d'une grande aide dans les moments difficiles. De quel type d'élémentaire demandez-vous de l'aide ?;Mächtige Elementare können in schwierigen Zeiten eine große Hilfe sein. Welche Art von Elementaren ersucht Ihr um Hilfe?;;;;;;;;;;;x
EVTOPTA_WCSAD.40;I will seek help from the earth elemental.;Je vais chercher de l'aide auprès de l'élémentaire de la terre.;Ich werde die Hilfe des Erdelementars suchen.;;;;;;;;;;;x
EVTOPTB_WCSAD.40;I will seek help from the water elemental.;Je vais chercher de l'aide auprès de l'élémentaire de l'eau.;Ich werde die Hilfe des Wasserelementars suchen.;;;;;;;;;;;x
EVTOPTC_WCSAD.40;I will seek help from the air elemental.;Je vais chercher de l'aide auprès de l'élémentaire de l'air.;Ich werde die Hilfe des Luftelementars suchen.;;;;;;;;;;;x
EVTOPTD_WCSAD.40;I will seek help from the fire elemental.;Je vais chercher de l'aide auprès de l'élémentaire du feu.;Ich werde die Hilfe des Feuerelementars suchen.;;;;;;;;;;;x
EVTOPTE_WCSAD.40;I will seek help from the ice elemental.;Je vais chercher de l'aide auprès de l'élémentaire de la glace.;Ich werde die Hilfe des Eiselementars suchen.;;;;;;;;;;;x
EVTOPTF_WCSAD.40;I will seek help from the sand elemental.;Je vais chercher de l'aide auprès de l'élémentaire du sable.;Ich werde die Hilfe des Sandelementars suchen.;;;;;;;;;;;x
EVTDESC_WCSAD.41;You journey to a nearby cave which is the dwelling of a powerful earth elemental. After entering it, you call to him asking for his help. A mighty and majestic creature of earth appears before you. It looks at you waiting for you to speak. You ask for his help with strengthening your bond with the earth spirits.;Vous vous rendez dans une grotte voisine qui est la demeure d'un puissant élémentaire terrestre. Après y être entré, vous l'appelez pour lui demander de l'aide. Une créature terrestre puissante et majestueuse apparaît devant vous. Elle vous regarde en attendant que vous parliez. Vous lui demandez de vous aider à renforcer votre lien avec les esprits de la terre.;Ihr reist zu einer nahegelegenen Höhle, die die Behausung eines mächtigen Erdelementars ist. Nachdem Ihr sie betreten habt, ruft Ihr es an und bittet um seine Hilfe. Ein mächtiges und majestätisches Geschöpf der Erde erscheint vor Euch. Es sieht Euch an, während es darauf wartet, dass Ihr sprecht. Ihr bittet um seine Hilfe, um eure Bindung an die Erdgeister zu stärken.;;;;;;;;;;;x
EVTOPTA_WCSAD.41;What will his answer be?;Quelle sera sa réponse ?;Wie wird seine Antwort lauten?;;;;;;;;;;;x
EVTDESC_WCSAD.42;The earth elemental starts channeling his power into you. You feel its warmth and strength. You feel that your connection to earth is stronger then ever before.;L'élémentaire de la terre commence à canaliser son pouvoir en vous. Vous sentez sa chaleur et sa force. Vous sentez que votre lien avec la terre est plus fort que jamais.;Das Erdelementar beginnt, seine Kraft in Euch zu leiten. Ihr spürt seine Wärme und Kraft und dass Eure Verbindung zur Erde stärker ist als je zuvor.;;;;;;;;;;;x
EVTOPTA_WCSAD.42;I am thankful for this power.;Je lui suis reconnaissant pour ce pouvoir.;Ich bin dankbar für diese Kraft.;;;;;;;;;;;x
EVTDESC_WCSAD.43;The earth elemental starts channeling his power into you. You feel its might as the ground starts shaking. Soon you realise that the elemental is not happy with you and start to run. You barely escape the cave before it closes.;Das Erdelementar beginnt, seine Kraft in Euch zu leiten. Ihr spürt seine Macht, als der Boden zu zittern beginnt. Bald merkt ihr, dass das Elementar mit Euch nicht zufrieden ist und beginnt zu rennen. Ihr entkommt kaum aus der Höhle, bevor sie sich schließt.;Das Erdelementar beginnt, seine Kraft in Euch zu leiten. Ihr spürt seine Macht, als der Boden zu zittern beginnt. Bald merkt ihr, dass das Elementar mit Euch nicht zufrieden ist und beginnt zu rennen. Ihr entkommt kaum aus der Höhle, bevor sie sich schließt.;;;;;;;;;;;x
EVTOPTA_WCSAD.43;What have I done wrong?;Qu'ai-je fait de mal ?;Was habe ich falsch gemacht?;;;;;;;;;;;x
EVTDESC_WCSAD.44;The earth elemental offers you power in exchange for serving his mistress, Therazane the Stonemother. It looks at you awaiting an answer. Rejecting him might not be the best choice.;L'élémentaire de la terre vous offre de la puissance en échange de votre soumission à sa maîtresse, Therazane, la Pierre-Mère. Il vous regarde en attendant une réponse. Le rejeter n'est peut-être pas le meilleur choix.;Das Erdelementar bietet Euch Macht im Austausch für den Dienst an seiner Herrin Therazane, der Steinmutter. Es sieht Euch an, während es auf eine Antwort wartet. Es wäre vielleicht nicht die beste Wahl, abzulehnen.;;;;;;;;;;;x
EVTOPTA_WCSAD.44;I will serve in exchange for power.;Je la servirai en échange du pouvoir.;Ich werde im Austausch für Macht dienen.;;;;;;;;;;;x
EVTOPTB_WCSAD.44;I will never be a slave.;Je ne serai jamais un esclave.;Ich werde niemals Sklave sein.;;;;;;;;;;;x
EVTDESC_WCSAD.45;You journey to a nearby underwater cave which is the dwelling of a powerful water elemental. After entering it, you call to him asking for his help. A mighty and majestic creature of water appears before you. It looks at you waiting for you to speak. You ask for his help with strengthening your bond with the water spirits.;Vous vous rendez dans une grotte sous-marine qui est la demeure d'un puissant élémentaire d'eau. Après y être entré, vous l'appelez pour lui demander de l'aide. Une créature d'eau puissante et majestueuse apparaît devant vous. Elle vous regarde en attendant que vous parliez. Vous lui demandez de vous aider à renforcer votre lien avec les esprits de l'eau.;Ihr reist zu einer nahegelegenen Unterwasserhöhle, die die Behausung eines mächtigen Wasserelementars ist. Nachdem Ihr sie betreten habt, ruft Ihr es an und bittet um seine Hilfe. Ein mächtiges und majestätisches Wasserwesen erscheint vor Euch. Es sieht Euch an, während es darauf wartet, dass Ihr sprecht. Ihr bittet um seine Hilfe, um eure Bindung an die Wassergeister zu stärken.;;;;;;;;;;;x
EVTOPTA_WCSAD.45;What will his answer be?;Quelle sera sa réponse ?;Wie wird seine Antwort lauten?;;;;;;;;;;;x
EVTDESC_WCSAD.46;The water elemental starts channeling his power into you. You feel its calm and strength. You feel that your connection to water is stronger then ever before.;L'élémentaire de l'eau commence à canaliser son pouvoir en vous. Vous sentez son calme et sa force. Vous sentez que votre lien avec l'eau est plus fort que jamais.;Das Wasserelementar beginnt, seine Kraft in Euch zu leiten. Ihr spürt seine Ruhe und Stärke und dass Eure Verbindung zum Wasser stärker ist als je zuvor.;;;;;;;;;;;x
EVTOPTA_WCSAD.46;I am thankful for this power.;Je lui suis reconnaissant pour ce pouvoir.;Ich bin dankbar für diese Kraft.;;;;;;;;;;;x
EVTDESC_WCSAD.47;The water elemental starts channeling his power into you. You feel its might as the water starts flowing into the cave. Soon you realise that the elemental is not happy with you and start to run. You barely escape the cave before it submerges under water.;L'élémentaire de l'eau commence à canaliser son pouvoir vers vous. Vous sentez sa puissance lorsque l'eau commence à couler dans la grotte. Vous réalisez bientôt que l'élémentaire n'est pas content de vous et commencez à courir. Vous vous échappez de justesse de la grotte avant qu'elle ne soit submergée.;Das Wasserelementar beginnt, seine Kraft in Euch zu leiten. Ihr spürt seine Macht, als das Wasser in die Höhle fließt. Bald merkt Ihr, dass das Elementar mit Euch nicht zufrieden ist und beginnt zu rennen. Ihr entkommt nur knapp der Höhle, bevor sie im Wasser untergeht.;;;;;;;;;;;x
EVTOPTA_WCSAD.47;What have I done wrong?;Qu'ai-je fait de mal ?;Was habe ich falsch gemacht?;;;;;;;;;;;x
EVTDESC_WCSAD.48;The water elemental offers you power in exchange for serving his master, Neptulon the Tidehunter. It looks at you awaiting an answer. Rejecting him might not be the best choice.;L'élémentaire de la terre vous offre de la puissance en échange de votre soumission à son maître, Neptulon, le Chasseur des Marées. Il vous regarde en attendant une réponse. Le rejeter n'est peut-être pas le meilleur choix.;Das Wasserelementar bietet Euch Kraft im Austausch für den Dienst an seinem Meister, Neptulon dem Gezeitenjäger. Es sieht Euch an, während es auf eine Antwort wartet. Es wäre vielleicht nicht die beste Wahl, abzulehnen.;;;;;;;;;;;x
EVTOPTA_WCSAD.48;I will serve in exchange for power.;Je la servirai en échange du pouvoir.:;Ich werde im Austausch für Macht dienen.;;;;;;;;;;;x
EVTOPTB_WCSAD.48;I will never be a slave.;Je ne serai jamais un esclave.;Ich werde niemals Sklave sein.;;;;;;;;;;;x
EVTDESC_WCSAD.50;You journey to a nearby fire chasm which is the dwelling of a powerful fire elemental. After entering it, you call to him asking for his help. A mighty and majestic creature of fire appears before you. It looks at you waiting for you to speak. You ask for his help with strengthening your bond with the fire spirits.;Vous vous rendez dans un gouffre de feu voisin qui est la demeure d'un puissant élémentaire de feu. Après y être entré, vous l'appelez pour lui demander de l'aide. Une créature de feu puissante et majestueuse apparaît devant vous. Elle vous regarde en attendant que vous parliez. Vous lui demandez de vous aider à renforcer votre lien avec les esprits de l'eau.;Ihr reist zu einer nahegelegenen Feuerschlucht, die die Behausung eines mächtigen Feuerelementars ist. Nachdem Ihr sie betreten habt, ruft Ihr es an und bittet um seine Hilfe. Ein mächtiges und majestätisches Feuerwesen erscheint vor Euch. Es sieht Euch an, während es darauf wartet, dass Ihr sprecht. Ihr bittet um seine Hilfe, um eure Bindung an die Feuergeister zu stärken.;;;;;;;;;;;x
EVTOPTA_WCSAD.50;What will his answer be?;Quelle sera sa réponse ?;Wie wird seine Antwort lauten?;;;;;;;;;;;x
EVTDESC_WCSAD.51;The fire elemental starts channeling his power into you. You feel its passion and strength. You feel that your connection to fire is stronger then ever before.;L'élémentaire de feu commence à canaliser son pouvoir en vous. Vous sentez sa passion et sa force. Vous sentez que votre lien avec le feu est plus fort que jamais.;Das Feuerelementar beginnt, seine Kraft in Euch zu leiten. Ihr spürt seine Leidenschaft und Stärke und dass Eure Verbindung zum Feuer stärker ist als je zuvor.;;;;;;;;;;;x
