EVTDESC_noblegarden.105;The celebration of Noblegarden has begun on Azeroth! You should go and collect some eggs in order to celebrate it with everyone!;La fête du Jardin des Nobles a commencé partout sur Azeroth ! Préparez vous à des chasses aux œufs effrenées pour célébrer avec tout le monde !;Die Feierlichkeiten von Noblegarden beginnen in ganz Azeroth! Ihr solltet gehen und ein paar Eier sammeln, um mit allen zu feiern!;;;;;;;;;;;x
EVTOPTA_noblegarden.105;I am no longer a child.;Je ne suis plus un enfant.;Ich bin kein Kind mehr!;;;;;;;;;;;x
EVTOPTB_noblegarden.105;Eggs, yay!;Des œufs, enfin !;Yay, Eier!;;;;;;;;;;;x
EVTDESC_noblegarden.107;The celebration lacks the funds to continue, but the party-goers will not accept this. They demand the celebration be funded with cash taken from your own treasury!;La fête manque de fonds pour continuer, mais les fêtards n'accepteront pas cela. Ils exigent que la célébration soit financée avec de l'argent provenant de votre propre trésorerie!;Die Feierlichkeiten litten unter dem Mangel an Geldmitteln und empörte Gäste kamen, um zu verlangen, dass die Feier trotzdem abgehalten wird. Mit Mitteln aus Euren eigenen Taschen!;;;;;;;;;;;x
EVTOPTB_noblegarden.107;We must give in to their demands...;Nous devons céder à leurs demandes...;Wir müssen ihnen nachgeben.;;;;;;;;;;;x
EVTOPTA_noblegarden.107;They will get nothing from me!;Ils n'auront rien de moi!;Von mir werden sie nichts bekommen!;;;;;;;;;;;x
EVTDESC_noblegarden.106;The holidays have arrived, and it is now time to collect eggs with the children!;Les vacances sont arrivées et le moment est venu de trouver des œufs avec les enfants!;Die Ferien sind da und es wird Zeit, mit den Kindern Eier suchen zu gehen.;;;;;;;;;;;x
EVTOPTC_noblegarden.106;Send your child by themselves.;Envoie ton enfant seul.;Sendet Euer Kind allein.;;;;;;;;;;;x
EVTOPTB_noblegarden.106;Send one of your vassals or courtiers.;Envoyez l'un de vos vassaux ou courtisans.;Schickt einen Eurer Vasallen oder Höflinge mit.;;;;;;;;;;;x
EVTOPTA_noblegarden.106;A great suggestion.;Une excellente suggestion.;Eine hervorragende Idee.;;;;;;;;;;;x
EVTDESC_noblegarden.104;Farmers prohibit you from collecting any eggs.;Les agriculteurs vous empêchent de récolter des œufs.;Bauern halten Euch davon ab, Eier zu suchen.;;;;;;;;;;;x
EVTOPTB_noblegarden.104;We must deal with this.;Nous devons faire face à cela.;Wir müssen das akzeptieren.;;;;;;;;;;;x
EVTOPTA_noblegarden.104;Send them on their way.;Envoyez-les loin.;Schickt sie heim.;;;;;;;;;;;x
EVTDESC_noblegarden.103;You are busy collecting eggs, until you are attacked by a group of rabbits!;Vous êtes en train de collecter des œufs jusqu'à ce que vous soyez attaqués par un groupe de lapins!;Ihr seid damit beschäftigt Eier zu suchen - als Ihr plötzlich von einer Gruppe Hasen angegriffen werdet.;;;;;;;;;;;x
EVTOPTB_noblegarden.103;Attempt an escape.;Tenter une évasion.;Versucht zu entkommen.;;;;;;;;;;;x
EVTOPTA_noblegarden.103;Fight them!;Affrontez-les !;Zum Angriff!;;;;;;;;;;;x
EVTDESC_noblegarden.102;You found several chocolate eggs - but what will you do with them?;Vous avez trouvé plusieurs œufs en chocolat, mais qu'en ferez vous ?;Ihr fandet etliche Schokoladeneier - aber was fangt Ihr nun mit ihnen an?;;;;;;;;;;;x
EVTOPTB_noblegarden.102;Eat them.;Mangez-les.;Esst sie auf.;;;;;;;;;;;x
EVTOPTA_noblegarden.102;Leave them for later.;Les laisser pour plus tard.;Verwahrt sie für später.;;;;;;;;;;;x
EVTDESC_WCLOA_500;The blood rituals came to an end. Only the sacrificial pits filled with rotting corpses, and the dried black blood on the steps of the altars testifies to the horrors that occurred in your possession. The Soulflayer is pleased with you.;;Die Blutrituale sind zu Ende gegangen. Nur die mit verrottenden Leichen gefüllten Opfergruben und das getrocknete schwarze Blut auf den Stufen der Altäre zeugen von den Schrecken, die in Eurem Land geschehen sind. Der Seelenschinder ist zufrieden mit Euch.;;;;;;;;;;;x
